name,time,metric1,metric2,value1,value2
ASADCurrent,1712999319000000000,mA,null,1220.8892792778001,null
ASADCurrent,1712999379000000000,mA,null,1221.1429413612002,null
ASADCurrent,1712999439000000000,mA,null,1221.1031464434002,null
ASADCurrent,1712999499000000000,mA,null,1220.9146699002001,null
ASADCurrent,1712999559000000000,mA,null,1220.8738984200002,null
ASADCurrent,1712999619000000000,mA,null,1221.0374726220002,null
ASADCurrent,1712999679000000000,mA,null,1220.7967499904003,null
ASADCurrent,1712999739000000000,mA,null,1220.9603241924,null
ASADCurrent,1712999799000000000,mA,null,1221.0181855146,null
ASADCurrent,1712999859000000000,mA,null,1220.9197968528001,null
ASADCurrent,1712999919000000000,mA,null,1220.8865937312003,null
ASADCurrent,1712999979000000000,mA,null,1221.2313202584,null
ASADCurrent,1713000039000000000,mA,null,1220.8228730346002,null
ASADCurrent,1713000099000000000,mA,null,1221.1260956598,null
ASADCurrent,1713000159000000000,mA,null,1220.7847871010001,null
ASADCurrent,1713000219000000000,mA,null,1221.0213593424003,null
ASADCurrent,1713000279000000000,mA,null,1220.9617890360003,null
ASADCurrent,1713000339000000000,mA,null,1220.8741425606001,null
ASADCurrent,1713000399000000000,mA,null,1221.092404257,null
ASADCurrent,1713000459000000000,mA,null,1221.1502655792003,null
ASADCurrent,1713000519000000000,mA,null,1220.9747284878001,null
ASADCurrent,1713000579000000000,mA,null,1220.9193085716001,null
ASADCurrent,1713000639000000000,mA,null,1220.895871074,null
ASADCurrent,1713000699000000000,mA,null,1220.9759491908,null
ASADCurrent,1713000759000000000,mA,null,1220.8216523316003,null
ASADCurrent,1713000819000000000,mA,null,1221.2039765112002,null
ASADCurrent,1713000879000000000,mA,null,1221.1346405808001,null
ASADCurrent,1713000939000000000,mA,null,1220.9554413804,null
ASADCurrent,1713000999000000000,mA,null,1221.0098847342,null
ASADCurrent,1713001059000000000,mA,null,1220.9986542666002,null
ASADCurrent,1713001119000000000,mA,null,1220.8612031088,null
ASADCurrent,1713001179000000000,mA,null,1220.9129609160002,null
ASADCurrent,1713001239000000000,mA,null,1221.0694550406001,null
ASADCurrent,1713001299000000000,mA,null,1221.1639374528002,null
ASADCurrent,1713001359000000000,mA,null,1220.9083222446002,null
ASADCurrent,1713001419000000000,mA,null,1220.9642304420001,null
ASADCurrent,1713001479000000000,mA,null,1220.9632538796002,null
ASADCurrent,1713001539000000000,mA,null,1220.9578827864002,null
ASADCurrent,1713001599000000000,mA,null,1221.0291718416001,null
ASADCurrent,1713001659000000000,mA,null,1221.1539276882002,null
ASADCurrent,1713001719000000000,mA,null,1220.9981659854002,null
ASADCurrent,1713001779000000000,mA,null,1220.8790253726002,null
ASADCurrent,1713001839000000000,mA,null,1221.0767792586,null
ASADCurrent,1713001899000000000,mA,null,1220.9554413804,null
ASADCurrent,1713001959000000000,mA,null,1221.1260956598,null
ASADCurrent,1713002019000000000,mA,null,1221.1312226124003,null
ASADCurrent,1713002079000000000,mA,null,1220.9808320028003,null
ASADCurrent,1713002139000000000,mA,null,1221.2479218192002,null
ASADCurrent,1713002199000000000,mA,null,1221.0303925446003,null
ASADCurrent,1713002259000000000,mA,null,1221.0054902034003,null
ASADCurrent,1713002319000000000,mA,null,1220.9381073978002,null
ASADCurrent,1713002379000000000,mA,null,1221.150998001,null
ASADCurrent,1713002439000000000,mA,null,1221.0172089522,null
ASADCurrent,1713002499000000000,mA,null,1221.2703827544003,null
ASADCurrent,1713002559000000000,mA,null,1220.9332245858002,null
